-0.24489795918367352,-0.8
-0.24816326530612243,-0.796734693877551
-0.25142857142857145,-0.793469387755102
-0.25142857142857145,-0.790204081632653
-0.25469387755102046,-0.7869387755102042
-0.25795918367346937,-0.7836734693877552
-0.2612244897959184,-0.7804081632653062
-0.2612244897959184,-0.7771428571428571
-0.2644897959183674,-0.7738775510204081
-0.2677551020408163,-0.7706122448979591
-0.2677551020408163,-0.7673469387755103
-0.27102040816326534,-0.7640816326530613
-0.27428571428571435,-0.7608163265306123
-0.27428571428571435,-0.7575510204081632
-0.27755102040816326,-0.7542857142857142
-0.2808163265306123,-0.7510204081632654
-0.2808163265306123,-0.7477551020408164
-0.2840816326530613,-0.7444897959183674
-0.2873469387755102,-0.7412244897959184
-0.2873469387755102,-0.7379591836734694
-0.2906122448979592,-0.7346938775510203
-0.29387755102040813,-0.7314285714285715
-0.29387755102040813,-0.7281632653061225
-0.29714285714285715,-0.7248979591836735
-0.30040816326530617,-0.7216326530612245
-0.30040816326530617,-0.7183673469387755
-0.30367346938775513,-0.7151020408163264
-0.3069387755102041,-0.7118367346938776
-0.3069387755102041,-0.7085714285714286
-0.31020408163265306,-0.7053061224489796
-0.3134693877551021,-0.7020408163265306
-0.31673469387755104,-0.6987755102040816
-0.31673469387755104,-0.6955102040816326
-0.32,-0.6922448979591838
-0.323265306122449,-0.6889795918367347
-0.323265306122449,-0.6857142857142857
-0.326530612244898,-0.6824489795918367
-0.32979591836734695,-0.6791836734693877
-0.32979591836734695,-0.6759183673469389
-0.33306122448979597,-0.6726530612244899
-0.33632653061224493,-0.6693877551020408
-0.33632653061224493,-0.6661224489795918
-0.3395918367346939,-0.6628571428571428
-0.34285714285714286,-0.6595918367346938
-0.34285714285714286,-0.656326530612245
-0.3461224489795919,-0.653061224489796
-0.34938775510204084,-0.649795918367347
-0.34938775510204084,-0.6465306122448979
-0.3526530612244898,-0.6432653061224489
-0.3559183673469388,-0.6399999999999999
-0.3559183673469388,-0.6367346938775511
-0.3591836734693878,-0.6334693877551021
-0.36244897959183675,-0.6302040816326531
-0.36571428571428577,-0.626938775510204
-0.36897959183673473,-0.623673469387755
-0.36897959183673473,-0.6204081632653062
-0.3722448979591837,-0.6171428571428572
-0.37551020408163266,-0.6138775510204082
-0.37551020408163266,-0.6106122448979592
-0.3787755102040817,-0.6073469387755102
-0.38204081632653064,-0.6040816326530611
-0.38204081632653064,-0.6008163265306123
-0.3853061224489796,-0.5975510204081633
-0.3885714285714286,-0.5942857142857143
-0.3885714285714286,-0.5910204081632653
-0.3918367346938776,-0.5877551020408163
-0.39510204081632655,-0.5844897959183672
-0.3983673469387755,-0.5812244897959185
-0.3983673469387755,-0.5779591836734694
-0.40163265306122453,-0.5746938775510204
-0.4048979591836735,-0.5714285714285714
-0.4048979591836735,-0.5681632653061224
-0.40816326530612246,-0.5648979591836736
-0.40816326530612246,-0.5616326530612246
-0.4114285714285715,-0.5583673469387755
-0.41469387755102044,-0.5551020408163265
-0.4179591836734694,-0.5518367346938775
-0.4179591836734694,-0.5485714285714285
-0.4212244897959184,-0.5453061224489797
-0.4244897959183674,-0.5420408163265307
-0.42775510204081635,-0.5387755102040817
-0.42775510204081635,-0.5355102040816326
-0.4310204081632653,-0.5322448979591836
-0.43428571428571433,-0.5289795918367346
-0.43428571428571433,-0.5257142857142858
-0.4375510204081633,-0.5224489795918368
-0.44081632653061226,-0.5191836734693878
-0.44081632653061226,-0.5159183673469387
-0.4440816326530613,-0.5126530612244897
-0.4440816326530613,-0.5093877551020409
-0.44734693877551024,-0.5061224489795919
-0.4506122448979592,-0.5028571428571429
-0.4538775510204082,-0.4995918367346939
-0.4538775510204082,-0.49632653061224485
-0.4571428571428572,-0.49306122448979584
-0.46040816326530615,-0.48979591836734704
-0.46040816326530615,-0.486530612244898
-0.4636734693877551,-0.483265306122449
-0.46693877551020413,-0.48
-0.46693877551020413,-0.47673469387755096
-0.4702040816326531,-0.47346938775510194
-0.47346938775510206,-0.47020408163265315
-0.47346938775510206,-0.46693877551020413
-0.4767346938775511,-0.4636734693877551
-0.48000000000000004,-0.4604081632653061
-0.48000000000000004,-0.4571428571428571
-0.483265306122449,-0.45387755102040805
-0.486530612244898,-0.45061224489795926
-0.489795918367347,-0.44734693877551024
-0.489795918367347,-0.4440816326530612
-0.49306122448979595,-0.4408163265306122
-0.4963265306122449,-0.4375510204081632
-0.49959183673469393,-0.4342857142857144
-0.49959183673469393,-0.43102040816326537
-0.5028571428571429,-0.42775510204081635
-0.5061224489795919,-0.42448979591836733
-0.5093877551020409,-0.4212244897959183
-0.5093877551020409,-0.4179591836734693
-0.5126530612244898,-0.4146938775510205
-0.5159183673469387,-0.4114285714285715
-0.5159183673469387,-0.40816326530612246
-0.5191836734693878,-0.40489795918367344
-0.5224489795918368,-0.4016326530612244
-0.5224489795918368,-0.3983673469387754
-0.5257142857142858,-0.3951020408163266
-0.5289795918367347,-0.3918367346938776
-0.5289795918367347,-0.38857142857142857
-0.5322448979591837,-0.38530612244897955
-0.5355102040816326,-0.38204081632653053
-0.5387755102040817,-0.37877551020408173
-0.5387755102040817,-0.3755102040816327
-0.5420408163265307,-0.3722448979591837
-0.5453061224489797,-0.3689795918367347
-0.5453061224489797,-0.36571428571428566
-0.5485714285714286,-0.36244897959183664
-0.5518367346938776,-0.35918367346938784
-0.5518367346938776,-0.3559183673469388
-0.5551020408163265,-0.3526530612244898
-0.5551020408163265,-0.3493877551020408
-0.5583673469387755,-0.34612244897959177
-0.5616326530612246,-0.34285714285714275
-0.5616326530612246,-0.33959183673469395
-0.5648979591836735,-0.33632653061224493
-0.5681632653061225,-0.3330612244897959
-0.5714285714285714,-0.3297959183673469
-0.5714285714285714,-0.3265306122448979
-0.5746938775510204,-0.3232653061224491
-0.5779591836734694,-0.32000000000000006
-0.5812244897959185,-0.31673469387755104
-0.5812244897959185,-0.313469387755102
-0.5844897959183674,-0.310204081632653
-0.5877551020408164,-0.306938775510204
-0.5910204081632653,-0.3036734693877552
-0.5910204081632653,-0.30040816326530617
-0.5942857142857143,-0.29714285714285715
-0.5975510204081633,-0.29387755102040813
-0.5975510204081633,-0.2906122448979591
